image_path,genre
data\spectrograms\rock\rock.00013.png,rock
data\spectrograms\rock\rock.00014.png,rock
data\spectrograms\rock\rock.00014.png,rock
data\spectrograms\rock\rock.00015.png,rock
data\spectrograms\rock\rock.00015.png,rock
data\spectrograms\rock\rock.00016.png,rock
data\spectrograms\rock\rock.00016.png,rock
data\spectrograms\rock\rock.00017.png,rock
data\spectrograms\rock\rock.00017.png,rock
data\spectrograms\rock\rock.00018.png,rock
data\spectrograms\rock\rock.00018.png,rock
data\spectrograms\rock\rock.00019.png,rock
data\spectrograms\rock\rock.00019.png,rock
data\spectrograms\rock\rock.00020.png,rock
data\spectrograms\rock\rock.00020.png,rock
data\spectrograms\rock\rock.00021.png,rock
data\spectrograms\rock\rock.00021.png,rock
data\spectrograms\rock\rock.00022.png,rock
data\spectrograms\rock\rock.00022.png,rock
data\spectrograms\rock\rock.00023.png,rock
data\spectrograms\rock\rock.00023.png,rock
data\spectrograms\rock\rock.00024.png,rock
data\spectrograms\rock\rock.00024.png,rock
data\spectrograms\rock\rock.00025.png,rock
data\spectrograms\rock\rock.00025.png,rock
data\spectrograms\rock\rock.00026.png,rock
data\spectrograms\rock\rock.00026.png,rock
data\spectrograms\rock\rock.00027.png,rock
data\spectrograms\rock\rock.00027.png,rock
data\spectrograms\rock\rock.00028.png,rock
data\spectrograms\rock\rock.00028.png,rock
data\spectrograms\rock\rock.00029.png,rock
data\spectrograms\rock\rock.00029.png,rock
data\spectrograms\rock\rock.00030.png,rock
data\spectrograms\rock\rock.00030.png,rock
data\spectrograms\rock\rock.00031.png,rock
data\spectrograms\rock\rock.00031.png,rock
data\spectrograms\rock\rock.00032.png,rock
data\spectrograms\rock\rock.00032.png,rock
data\spectrograms\rock\rock.00033.png,rock
data\spectrograms\rock\rock.00033.png,rock
data\spectrograms\rock\rock.00034.png,rock
data\spectrograms\rock\rock.00034.png,rock
data\spectrograms\rock\rock.00035.png,rock
data\spectrograms\rock\rock.00035.png,rock
data\spectrograms\rock\rock.00036.png,rock
data\spectrograms\rock\rock.00036.png,rock
data\spectrograms\rock\rock.00037.png,rock
data\spectrograms\rock\rock.00037.png,rock
data\spectrograms\rock\rock.00038.png,rock
data\spectrograms\rock\rock.00038.png,rock
data\spectrograms\rock\rock.00039.png,rock
data\spectrograms\rock\rock.00039.png,rock
data\spectrograms\rock\rock.00040.png,rock
data\spectrograms\rock\rock.00040.png,rock
data\spectrograms\rock\rock.00041.png,rock
data\spectrograms\rock\rock.00041.png,rock
data\spectrograms\rock\rock.00042.png,rock
data\spectrograms\rock\rock.00042.png,rock
data\spectrograms\rock\rock.00043.png,rock
data\spectrograms\rock\rock.00043.png,rock
data\spectrograms\rock\rock.00044.png,rock
data\spectrograms\rock\rock.00044.png,rock
data\spectrograms\rock\rock.00045.png,rock
data\spectrograms\rock\rock.00045.png,rock
data\spectrograms\rock\rock.00046.png,rock
data\spectrograms\rock\rock.00046.png,rock
data\spectrograms\rock\rock.00047.png,rock
data\spectrograms\rock\rock.00047.png,rock
data\spectrograms\rock\rock.00048.png,rock
data\spectrograms\rock\rock.00048.png,rock
data\spectrograms\rock\rock.00049.png,rock
data\spectrograms\rock\rock.00049.png,rock
data\spectrograms\rock\rock.00050.png,rock
data\spectrograms\rock\rock.00050.png,rock
data\spectrograms\rock\rock.00051.png,rock
data\spectrograms\rock\rock.00051.png,rock
data\spectrograms\rock\rock.00052.png,rock
data\spectrograms\rock\rock.00052.png,rock
data\spectrograms\rock\rock.00053.png,rock
data\spectrograms\rock\rock.00053.png,rock
data\spectrograms\rock\rock.00054.png,rock
data\spectrograms\rock\rock.00054.png,rock
data\spectrograms\rock\rock.00055.png,rock
data\spectrograms\rock\rock.00055.png,rock
data\spectrograms\rock\rock.00056.png,rock
data\spectrograms\rock\rock.00056.png,rock
data\spectrograms\rock\rock.00057.png,rock
data\spectrograms\rock\rock.00057.png,rock
data\spectrograms\rock\rock.00058.png,rock
data\spectrograms\rock\rock.00058.png,rock
data\spectrograms\rock\rock.00059.png,rock
data\spectrograms\rock\rock.00059.png,rock
data\spectrograms\rock\rock.00060.png,rock
data\spectrograms\rock\rock.00060.png,rock
data\spectrograms\rock\rock.00061.png,rock
data\spectrograms\rock\rock.00061.png,rock
data\spectrograms\rock\rock.00062.png,rock
data\spectrograms\rock\rock.00062.png,rock
data\spectrograms\rock\rock.00063.png,rock
data\spectrograms\rock\rock.00063.png,rock
data\spectrograms\rock\rock.00064.png,rock
data\spectrograms\rock\rock.00064.png,rock
data\spectrograms\rock\rock.00065.png,rock
data\spectrograms\rock\rock.00065.png,rock
data\spectrograms\rock\rock.00066.png,rock
data\spectrograms\rock\rock.00066.png,rock
data\spectrograms\rock\rock.00067.png,rock
data\spectrograms\rock\rock.00067.png,rock
data\spectrograms\rock\rock.00068.png,rock
data\spectrograms\rock\rock.00068.png,rock
data\spectrograms\rock\rock.00069.png,rock
data\spectrograms\rock\rock.00069.png,rock
data\spectrograms\rock\rock.00070.png,rock
data\spectrograms\rock\rock.00070.png,rock
data\spectrograms\rock\rock.00071.png,rock
data\spectrograms\rock\rock.00071.png,rock
data\spectrograms\rock\rock.00072.png,rock
data\spectrograms\rock\rock.00072.png,rock
data\spectrograms\rock\rock.00073.png,rock
data\spectrograms\rock\rock.00073.png,rock
data\spectrograms\rock\rock.00074.png,rock
data\spectrograms\rock\rock.00074.png,rock
data\spectrograms\rock\rock.00075.png,rock
data\spectrograms\rock\rock.00075.png,rock
data\spectrograms\rock\rock.00076.png,rock
data\spectrograms\rock\rock.00076.png,rock
data\spectrograms\rock\rock.00077.png,rock
data\spectrograms\rock\rock.00077.png,rock
data\spectrograms\rock\rock.00078.png,rock
data\spectrograms\rock\rock.00078.png,rock
data\spectrograms\rock\rock.00079.png,rock
data\spectrograms\rock\rock.00079.png,rock
data\spectrograms\rock\rock.00080.png,rock
data\spectrograms\rock\rock.00080.png,rock
data\spectrograms\rock\rock.00081.png,rock
data\spectrograms\rock\rock.00081.png,rock
data\spectrograms\rock\rock.00082.png,rock
data\spectrograms\rock\rock.00082.png,rock
data\spectrograms\rock\rock.00083.png,rock
data\spectrograms\rock\rock.00083.png,rock
data\spectrograms\rock\rock.00084.png,rock
data\spectrograms\rock\rock.00084.png,rock
data\spectrograms\rock\rock.00085.png,rock
data\spectrograms\rock\rock.00085.png,rock
data\spectrograms\rock\rock.00086.png,rock
data\spectrograms\rock\rock.00086.png,rock
data\spectrograms\rock\rock.00087.png,rock
data\spectrograms\rock\rock.00087.png,rock
data\spectrograms\rock\rock.00088.png,rock
data\spectrograms\rock\rock.00088.png,rock
data\spectrograms\rock\rock.00089.png,rock
data\spectrograms\rock\rock.00089.png,rock
data\spectrograms\rock\rock.00090.png,rock
data\spectrograms\rock\rock.00090.png,rock
data\spectrograms\rock\rock.00091.png,rock
data\spectrograms\rock\rock.00091.png,rock
data\spectrograms\rock\rock.00092.png,rock
data\spectrograms\rock\rock.00092.png,rock
data\spectrograms\rock\rock.00093.png,rock
data\spectrograms\rock\rock.00093.png,rock
data\spectrograms\rock\rock.00094.png,rock
data\spectrograms\rock\rock.00094.png,rock
data\spectrograms\rock\rock.00095.png,rock
data\spectrograms\rock\rock.00095.png,rock
data\spectrograms\rock\rock.00096.png,rock
data\spectrograms\rock\rock.00096.png,rock
data\spectrograms\rock\rock.00097.png,rock
data\spectrograms\rock\rock.00097.png,rock
data\spectrograms\rock\rock.00098.png,rock
data\spectrograms\rock\rock.00098.png,rock
data\spectrograms\rock\rock.00099.png,rock
data\spectrograms\rock\rock.00099.png,rock
