song_id,audio_path,valence,arousal
1753,data\raw\deam\audio\1753.mp3,3.2,3.4
1754,data\raw\deam\audio\1754.mp3,4.2,2.4
1755,data\raw\deam\audio\1755.mp3,6.4,5.7
1756,data\raw\deam\audio\1756.mp3,4.4,3.9
1757,data\raw\deam\audio\1757.mp3,5.0,3.1
1758,data\raw\deam\audio\1758.mp3,5.4,3.0
1759,data\raw\deam\audio\1759.mp3,5.4,4.7
1760,data\raw\deam\audio\1760.mp3,4.3,4.1
1761,data\raw\deam\audio\1761.mp3,7.9,7.1
1762,data\raw\deam\audio\1762.mp3,6.1,5.4
1763,data\raw\deam\audio\1763.mp3,4.4,3.5
1764,data\raw\deam\audio\1764.mp3,4.9,4.0
1765,data\raw\deam\audio\1765.mp3,5.8,4.6
1766,data\raw\deam\audio\1766.mp3,3.7,3.0
1767,data\raw\deam\audio\1767.mp3,3.8,2.4
1768,data\raw\deam\audio\1768.mp3,4.1,3.1
1769,data\raw\deam\audio\1769.mp3,5.9,5.3
1770,data\raw\deam\audio\1770.mp3,4.5,2.9
1771,data\raw\deam\audio\1771.mp3,4.9,5.3
1772,data\raw\deam\audio\1772.mp3,5.6,4.3
1773,data\raw\deam\audio\1773.mp3,5.4,4.1
1774,data\raw\deam\audio\1774.mp3,4.9,4.8
1775,data\raw\deam\audio\1775.mp3,4.6,3.0
1776,data\raw\deam\audio\1776.mp3,4.8,3.8
1777,data\raw\deam\audio\1777.mp3,5.3,4.4
1778,data\raw\deam\audio\1778.mp3,4.4,3.2
1779,data\raw\deam\audio\1779.mp3,5.7,2.9
1780,data\raw\deam\audio\1780.mp3,4.8,3.5
1781,data\raw\deam\audio\1781.mp3,4.2,2.7
1782,data\raw\deam\audio\1782.mp3,4.7,5.2
1783,data\raw\deam\audio\1783.mp3,4.2,3.3
1784,data\raw\deam\audio\1784.mp3,5.5,5.1
1785,data\raw\deam\audio\1785.mp3,5.6,5.2
1786,data\raw\deam\audio\1786.mp3,4.2,3.1
1787,data\raw\deam\audio\1787.mp3,3.9,3.4
1788,data\raw\deam\audio\1788.mp3,3.6,6.0
1789,data\raw\deam\audio\1789.mp3,5.9,5.1
1790,data\raw\deam\audio\1790.mp3,3.8,3.3
1791,data\raw\deam\audio\1791.mp3,5.3,3.3
1792,data\raw\deam\audio\1792.mp3,6.1,5.1
1793,data\raw\deam\audio\1793.mp3,5.1,4.2
1794,data\raw\deam\audio\1794.mp3,4.2,3.7
1795,data\raw\deam\audio\1795.mp3,3.9,3.0
1796,data\raw\deam\audio\1796.mp3,5.8,6.0
1797,data\raw\deam\audio\1797.mp3,3.6,4.1
1798,data\raw\deam\audio\1798.mp3,5.7,4.0
1799,data\raw\deam\audio\1799.mp3,5.8,4.5
1800,data\raw\deam\audio\1800.mp3,3.4,2.6
1801,data\raw\deam\audio\1801.mp3,3.4,2.8
1802,data\raw\deam\audio\1802.mp3,5.7,6.6
1803,data\raw\deam\audio\1803.mp3,4.1,3.6
1804,data\raw\deam\audio\1804.mp3,5.7,5.9
1805,data\raw\deam\audio\1805.mp3,5.7,4.9
1806,data\raw\deam\audio\1806.mp3,6.5,6.2
1807,data\raw\deam\audio\1807.mp3,5.7,5.3
1808,data\raw\deam\audio\1808.mp3,5.4,5.3
1809,data\raw\deam\audio\1809.mp3,4.0,4.1
1810,data\raw\deam\audio\1810.mp3,4.1,4.0
1811,data\raw\deam\audio\1811.mp3,4.6,4.7
1812,data\raw\deam\audio\1812.mp3,5.0,5.0
1813,data\raw\deam\audio\1813.mp3,6.1,5.7
1814,data\raw\deam\audio\1814.mp3,6.0,5.8
1815,data\raw\deam\audio\1815.mp3,6.4,5.8
1816,data\raw\deam\audio\1816.mp3,5.0,4.5
1817,data\raw\deam\audio\1817.mp3,6.6,6.0
1818,data\raw\deam\audio\1818.mp3,4.3,3.2
1819,data\raw\deam\audio\1819.mp3,4.1,4.1
1820,data\raw\deam\audio\1820.mp3,4.5,4.4
1821,data\raw\deam\audio\1821.mp3,6.2,6.6
1822,data\raw\deam\audio\1822.mp3,4.7,3.5
1823,data\raw\deam\audio\1823.mp3,2.7,5.6
1824,data\raw\deam\audio\1824.mp3,6.2,5.7
1825,data\raw\deam\audio\1825.mp3,4.8,4.5
1826,data\raw\deam\audio\1826.mp3,5.1,3.7
1827,data\raw\deam\audio\1827.mp3,5.6,6.7
1828,data\raw\deam\audio\1828.mp3,5.8,6.6
1829,data\raw\deam\audio\1829.mp3,4.8,3.6
1830,data\raw\deam\audio\1830.mp3,5.7,5.3
1831,data\raw\deam\audio\1831.mp3,6.2,5.6
1832,data\raw\deam\audio\1832.mp3,5.7,5.2
1833,data\raw\deam\audio\1833.mp3,4.5,3.2
1834,data\raw\deam\audio\1834.mp3,6.3,5.7
1835,data\raw\deam\audio\1835.mp3,5.3,3.2
1836,data\raw\deam\audio\1836.mp3,5.6,4.6
1837,data\raw\deam\audio\1837.mp3,4.2,2.9
1838,data\raw\deam\audio\1838.mp3,4.6,5.0
1839,data\raw\deam\audio\1839.mp3,6.0,5.7
1840,data\raw\deam\audio\1840.mp3,4.8,5.4
1841,data\raw\deam\audio\1841.mp3,4.6,3.1
1842,data\raw\deam\audio\1842.mp3,5.8,6.3
1843,data\raw\deam\audio\1843.mp3,4.9,4.7
1844,data\raw\deam\audio\1844.mp3,6.1,5.5
1845,data\raw\deam\audio\1845.mp3,5.9,5.9
1846,data\raw\deam\audio\1846.mp3,5.8,5.8
1847,data\raw\deam\audio\1847.mp3,3.2,2.6
1848,data\raw\deam\audio\1848.mp3,5.5,5.0
1849,data\raw\deam\audio\1849.mp3,6.0,5.8
1850,data\raw\deam\audio\1850.mp3,3.7,2.7
1851,data\raw\deam\audio\1851.mp3,4.6,3.3
1852,data\raw\deam\audio\1852.mp3,4.1,4.7
1853,data\raw\deam\audio\1853.mp3,6.5,5.7
1854,data\raw\deam\audio\1854.mp3,5.2,4.5
1855,data\raw\deam\audio\1855.mp3,5.4,6.0
1856,data\raw\deam\audio\1856.mp3,6.1,6.7
1857,data\raw\deam\audio\1857.mp3,5.3,5.0
1858,data\raw\deam\audio\1858.mp3,5.2,5.6
1859,data\raw\deam\audio\1859.mp3,5.2,5.0
1860,data\raw\deam\audio\1860.mp3,3.7,3.5
1861,data\raw\deam\audio\1861.mp3,5.1,5.0
1862,data\raw\deam\audio\1862.mp3,5.1,4.9
1863,data\raw\deam\audio\1863.mp3,6.4,5.7
1864,data\raw\deam\audio\1864.mp3,6.1,7.4
1865,data\raw\deam\audio\1865.mp3,6.8,5.9
1866,data\raw\deam\audio\1866.mp3,4.8,4.5
1867,data\raw\deam\audio\1867.mp3,4.2,4.0
1868,data\raw\deam\audio\1868.mp3,5.8,5.0
1869,data\raw\deam\audio\1869.mp3,4.1,3.7
1870,data\raw\deam\audio\1870.mp3,5.4,5.6
1871,data\raw\deam\audio\1871.mp3,6.4,6.6
1872,data\raw\deam\audio\1872.mp3,4.5,4.2
1873,data\raw\deam\audio\1873.mp3,4.7,3.4
1874,data\raw\deam\audio\1874.mp3,5.0,6.3
1875,data\raw\deam\audio\1875.mp3,6.3,6.2
1876,data\raw\deam\audio\1876.mp3,6.3,5.0
1877,data\raw\deam\audio\1877.mp3,6.2,5.5
1878,data\raw\deam\audio\1878.mp3,6.7,6.3
1879,data\raw\deam\audio\1879.mp3,5.4,6.4
1880,data\raw\deam\audio\1880.mp3,5.4,3.2
1881,data\raw\deam\audio\1881.mp3,5.0,5.2
1882,data\raw\deam\audio\1882.mp3,5.5,6.2
1883,data\raw\deam\audio\1883.mp3,5.6,4.5
1884,data\raw\deam\audio\1884.mp3,6.5,5.6
1885,data\raw\deam\audio\1885.mp3,3.9,3.9
1886,data\raw\deam\audio\1886.mp3,4.1,3.0
1887,data\raw\deam\audio\1887.mp3,6.0,5.8
1888,data\raw\deam\audio\1888.mp3,3.4,3.2
1889,data\raw\deam\audio\1889.mp3,5.6,5.5
1890,data\raw\deam\audio\1890.mp3,6.0,5.8
1891,data\raw\deam\audio\1891.mp3,5.0,3.5
1892,data\raw\deam\audio\1892.mp3,5.1,6.1
1893,data\raw\deam\audio\1893.mp3,6.3,6.2
1894,data\raw\deam\audio\1894.mp3,4.8,4.8
1895,data\raw\deam\audio\1895.mp3,6.5,5.9
1896,data\raw\deam\audio\1896.mp3,4.9,2.1
1897,data\raw\deam\audio\1897.mp3,4.2,3.8
1898,data\raw\deam\audio\1898.mp3,5.1,4.2
1899,data\raw\deam\audio\1899.mp3,5.0,4.1
1900,data\raw\deam\audio\1900.mp3,6.5,6.7
1901,data\raw\deam\audio\1901.mp3,5.2,6.4
1902,data\raw\deam\audio\1902.mp3,4.4,7.3
1903,data\raw\deam\audio\1903.mp3,3.2,6.9
1904,data\raw\deam\audio\1904.mp3,4.1,3.4
1905,data\raw\deam\audio\1905.mp3,3.7,6.5
1906,data\raw\deam\audio\1906.mp3,4.4,6.2
1907,data\raw\deam\audio\1907.mp3,4.9,6.5
1908,data\raw\deam\audio\1908.mp3,5.2,5.1
1909,data\raw\deam\audio\1909.mp3,4.9,5.0
1910,data\raw\deam\audio\1910.mp3,3.8,3.3
1911,data\raw\deam\audio\1911.mp3,4.3,5.4
1912,data\raw\deam\audio\1912.mp3,5.4,5.5
1913,data\raw\deam\audio\1913.mp3,6.0,6.5
1914,data\raw\deam\audio\1914.mp3,5.3,6.3
1915,data\raw\deam\audio\1915.mp3,6.3,6.5
1916,data\raw\deam\audio\1916.mp3,5.4,6.3
1917,data\raw\deam\audio\1917.mp3,4.1,4.6
1918,data\raw\deam\audio\1918.mp3,3.4,4.6
1919,data\raw\deam\audio\1919.mp3,4.5,5.4
1920,data\raw\deam\audio\1920.mp3,5.7,6.4
1921,data\raw\deam\audio\1921.mp3,4.4,6.5
1922,data\raw\deam\audio\1922.mp3,5.6,5.8
1923,data\raw\deam\audio\1923.mp3,6.4,6.2
1924,data\raw\deam\audio\1924.mp3,5.3,5.7
1925,data\raw\deam\audio\1925.mp3,4.9,4.5
1926,data\raw\deam\audio\1926.mp3,5.2,6.1
1927,data\raw\deam\audio\1927.mp3,5.6,4.6
1928,data\raw\deam\audio\1928.mp3,3.7,5.6
1929,data\raw\deam\audio\1929.mp3,5.1,6.7
1930,data\raw\deam\audio\1930.mp3,4.6,4.0
1931,data\raw\deam\audio\1931.mp3,4.7,5.5
1932,data\raw\deam\audio\1932.mp3,4.8,6.0
1933,data\raw\deam\audio\1933.mp3,5.2,7.0
1934,data\raw\deam\audio\1934.mp3,5.8,3.8
1935,data\raw\deam\audio\1935.mp3,4.7,4.4
1936,data\raw\deam\audio\1936.mp3,2.9,3.0
1937,data\raw\deam\audio\1937.mp3,4.3,3.9
1938,data\raw\deam\audio\1938.mp3,5.6,7.0
1939,data\raw\deam\audio\1939.mp3,4.4,3.2
1940,data\raw\deam\audio\1940.mp3,5.1,5.6
1941,data\raw\deam\audio\1941.mp3,5.2,4.4
1942,data\raw\deam\audio\1942.mp3,6.4,6.8
1943,data\raw\deam\audio\1943.mp3,4.2,4.4
1944,data\raw\deam\audio\1944.mp3,6.1,5.1
1945,data\raw\deam\audio\1945.mp3,6.0,6.1
1946,data\raw\deam\audio\1946.mp3,4.0,6.0
1947,data\raw\deam\audio\1947.mp3,5.0,7.4
1948,data\raw\deam\audio\1948.mp3,4.0,6.7
1949,data\raw\deam\audio\1949.mp3,2.2,5.1
1950,data\raw\deam\audio\1950.mp3,3.8,3.4
1951,data\raw\deam\audio\1951.mp3,4.6,4.0
1952,data\raw\deam\audio\1952.mp3,4.1,4.4
1953,data\raw\deam\audio\1953.mp3,5.1,4.4
1954,data\raw\deam\audio\1954.mp3,6.7,5.7
1955,data\raw\deam\audio\1955.mp3,5.5,6.5
1956,data\raw\deam\audio\1956.mp3,5.4,5.9
1957,data\raw\deam\audio\1957.mp3,4.8,4.8
1958,data\raw\deam\audio\1958.mp3,4.8,5.1
1959,data\raw\deam\audio\1959.mp3,4.7,5.8
1960,data\raw\deam\audio\1960.mp3,4.5,6.7
1961,data\raw\deam\audio\1961.mp3,5.9,5.3
1962,data\raw\deam\audio\1962.mp3,4.4,5.0
1963,data\raw\deam\audio\1963.mp3,3.9,5.5
1964,data\raw\deam\audio\1964.mp3,3.6,6.7
1965,data\raw\deam\audio\1965.mp3,3.3,3.5
1966,data\raw\deam\audio\1966.mp3,3.6,5.0
1967,data\raw\deam\audio\1967.mp3,4.7,6.9
1968,data\raw\deam\audio\1968.mp3,4.6,6.18
1969,data\raw\deam\audio\1969.mp3,3.7,5.7
1970,data\raw\deam\audio\1970.mp3,5.9,7.1
1971,data\raw\deam\audio\1971.mp3,5.5,5.5
1972,data\raw\deam\audio\1972.mp3,6.0,5.9
1973,data\raw\deam\audio\1973.mp3,4.3,4.3
1974,data\raw\deam\audio\1974.mp3,3.4,4.7
1975,data\raw\deam\audio\1975.mp3,4.7,5.6
1976,data\raw\deam\audio\1976.mp3,4.9,5.4
1977,data\raw\deam\audio\1977.mp3,4.7,5.2
1978,data\raw\deam\audio\1978.mp3,6.5,6.5
1979,data\raw\deam\audio\1979.mp3,5.5,7.2
1980,data\raw\deam\audio\1980.mp3,5.5,5.4
1981,data\raw\deam\audio\1981.mp3,5.1,5.8
1982,data\raw\deam\audio\1982.mp3,4.5,4.5
1983,data\raw\deam\audio\1983.mp3,2.9,3.4
1984,data\raw\deam\audio\1984.mp3,3.7,2.9
1985,data\raw\deam\audio\1985.mp3,4.8,5.6
1986,data\raw\deam\audio\1986.mp3,4.0,5.1
1987,data\raw\deam\audio\1987.mp3,6.5,6.3
1988,data\raw\deam\audio\1988.mp3,5.5,5.8
1989,data\raw\deam\audio\1989.mp3,5.0,5.7
1990,data\raw\deam\audio\1990.mp3,4.2,4.1
1991,data\raw\deam\audio\1991.mp3,5.0,6.0
1992,data\raw\deam\audio\1992.mp3,4.9,6.8
1993,data\raw\deam\audio\1993.mp3,3.5,7.0
1994,data\raw\deam\audio\1994.mp3,3.8,3.5
1995,data\raw\deam\audio\1995.mp3,4.7,4.7
1996,data\raw\deam\audio\1996.mp3,3.9,5.9
1997,data\raw\deam\audio\1997.mp3,5.3,3.9
1998,data\raw\deam\audio\1998.mp3,6.4,6.2
1999,data\raw\deam\audio\1999.mp3,4.6,5.4
2000,data\raw\deam\audio\2000.mp3,5.8,6.0
2001,data\raw\deam\audio\2001.mp3,3.2,6.6
2002,data\raw\deam\audio\2002.mp3,6.4,5.2
2003,data\raw\deam\audio\2003.mp3,5.4,4.6
2004,data\raw\deam\audio\2004.mp3,5.0,4.8
2005,data\raw\deam\audio\2005.mp3,3.8,5.2
2006,data\raw\deam\audio\2006.mp3,5.0,3.2
2007,data\raw\deam\audio\2007.mp3,3.4,4.4
2008,data\raw\deam\audio\2008.mp3,5.6,3.6
2009,data\raw\deam\audio\2009.mp3,5.2,4.2
2010,data\raw\deam\audio\2010.mp3,6.0,4.8
2011,data\raw\deam\audio\2011.mp3,4.2,5.0
2012,data\raw\deam\audio\2012.mp3,3.17,5.17
2013,data\raw\deam\audio\2013.mp3,5.4,5.6
2014,data\raw\deam\audio\2014.mp3,3.0,6.6
2015,data\raw\deam\audio\2015.mp3,6.6,5.4
2016,data\raw\deam\audio\2016.mp3,7.2,5.6
2017,data\raw\deam\audio\2017.mp3,6.67,6.5
2018,data\raw\deam\audio\2018.mp3,6.5,6.33
2019,data\raw\deam\audio\2019.mp3,6.8,6.8
2020,data\raw\deam\audio\2020.mp3,6.8,5.8
2021,data\raw\deam\audio\2021.mp3,4.2,4.4
2022,data\raw\deam\audio\2022.mp3,3.8,4.4
2023,data\raw\deam\audio\2023.mp3,5.6,3.0
2024,data\raw\deam\audio\2024.mp3,6.4,4.4
2025,data\raw\deam\audio\2025.mp3,6.0,4.8
2026,data\raw\deam\audio\2026.mp3,5.6,4.0
2027,data\raw\deam\audio\2027.mp3,5.8,5.4
2028,data\raw\deam\audio\2028.mp3,3.4,6.2
2029,data\raw\deam\audio\2029.mp3,4.17,4.0
2030,data\raw\deam\audio\2030.mp3,4.2,6.2
2031,data\raw\deam\audio\2031.mp3,4.6,3.4
2032,data\raw\deam\audio\2032.mp3,5.2,4.4
2033,data\raw\deam\audio\2033.mp3,3.17,6.83
2034,data\raw\deam\audio\2034.mp3,6.2,4.6
2035,data\raw\deam\audio\2035.mp3,3.4,4.6
2036,data\raw\deam\audio\2036.mp3,3.83,4.67
2037,data\raw\deam\audio\2037.mp3,6.4,4.4
2038,data\raw\deam\audio\2038.mp3,4.0,3.8
2039,data\raw\deam\audio\2039.mp3,5.4,4.6
2040,data\raw\deam\audio\2040.mp3,3.6,7.0
2041,data\raw\deam\audio\2041.mp3,4.4,3.0
2042,data\raw\deam\audio\2042.mp3,4.8,4.6
2043,data\raw\deam\audio\2043.mp3,5.6,4.4
2044,data\raw\deam\audio\2044.mp3,6.4,5.2
2045,data\raw\deam\audio\2045.mp3,4.8,3.2
2046,data\raw\deam\audio\2046.mp3,5.5,5.17
2047,data\raw\deam\audio\2047.mp3,6.2,5.0
2048,data\raw\deam\audio\2048.mp3,6.2,3.6
2049,data\raw\deam\audio\2049.mp3,4.4,3.8
2050,data\raw\deam\audio\2050.mp3,4.4,3.6
2051,data\raw\deam\audio\2051.mp3,3.2,4.6
2052,data\raw\deam\audio\2052.mp3,3.2,5.2
2053,data\raw\deam\audio\2053.mp3,3.8,3.8
2054,data\raw\deam\audio\2054.mp3,5.4,3.6
2055,data\raw\deam\audio\2055.mp3,5.0,5.2
2056,data\raw\deam\audio\2056.mp3,5.0,4.6
2057,data\raw\deam\audio\2057.mp3,3.17,6.83
2058,data\raw\deam\audio\2058.mp3,3.8,5.8
